metric,title_ko,unit,family,aging_hint,n,cycle_start,cycle_end,early_median,late_median,delta_late_early,pct_change,slope_per_100,trend_label,vs_expectation,note
R_ohmic_frac_soc50,RΩ / R30s 분율,1,resistance,increase,0,,,,,,,,insufficient_data,n/a,
EoC_dchgR_10s,EoC 방전 10s DCIR,mΩ,resistance,increase,29,7.0,239.0,0.161395509432261,0.1868334657328116,0.025437956300550596,15.761254070843346,0.017021479548963797,increasing,matches_aging,"EoC 방전 10s DCIR: early=0.1614 → late=0.1868 (Δ=+0.02544, +0.01702mΩ/100cyc) → increasing · matches_aging"
hyst_area_low,저SOC 히스테리시스,V,shape,increase,29,7.0,239.0,0.076597476795642,0.0464974065535601,-0.030100070242081896,-39.29642528876935,-0.012217706924547643,decreasing,opposite_aging,"저SOC 히스테리시스: early=0.0766 → late=0.0465 (Δ=-0.0301, -0.01222V/100cyc) → decreasing · opposite_aging"
hyst_area_high,고SOC 히스테리시스,V,shape,increase,29,7.0,239.0,0.216774565929222,0.2401482490381429,0.023373683108920906,10.782484102195149,0.01028318355762282,flat,stable,"고SOC 히스테리시스: early=0.2168 → late=0.2401 (Δ=+0.02337, +0.01028V/100cyc) → flat · stable"
dchg_plateau_width,방전 플래토 폭,Q-units,shape,decrease,29,7.0,239.0,16.85294789579158,14.171649298597195,-2.6812985971943846,-15.909967880835511,-1.3633398536726722,decreasing,matches_aging,"방전 플래토 폭: early=16.85 → late=14.17 (Δ=-2.681, -1.363Q-units/100cyc) → decreasing · matches_aging"
delta_dchg_plateau_V,방전 플래토 ΔV,V,shape,either,29,7.0,239.0,-0.0323035727024278,-0.0707761054513071,-0.038472532748879296,-119.09683521162928,-0.016127150157676497,decreasing,context,"방전 플래토 ΔV: early=-0.0323 → late=-0.07078 (Δ=-0.03847, -0.01613V/100cyc) → decreasing · context"
chg_dQdV_peak1_V,충전 dQ/dV 피크1 V,V,shape,either,28,7.0,239.0,3.71495139633681,3.7642163563441406,0.049264960007330494,1.3261266367013316,0.07757126194468318,flat,context,"충전 dQ/dV 피크1 V: early=3.715 → late=3.764 (Δ=+0.04926, +0.07757V/100cyc) → flat · context"
LAM_curve_proxy,LAM 곡선 proxy,%,shape,either,29,7.0,239.0,-3.109821278974501,-17.480650645869677,-14.370829366895176,-462.1111014982224,-5.717263029665673,decreasing,context,"LAM 곡선 proxy: early=-3.11 → late=-17.48 (Δ=-14.37, -5.717%/100cyc) → decreasing · context"
LLI_curve_proxy,LLI 곡선 proxy,%,shape,either,29,7.0,239.0,-0.6932303899265295,-3.751868687936792,-3.0586382980102624,-441.21526442809665,-1.5268148113380078,decreasing,context,"LLI 곡선 proxy: early=-0.6932 → late=-3.752 (Δ=-3.059, -1.527%/100cyc) → decreasing · context"
RCF,Rate capability factor,1,transport,decrease,29,7.0,239.0,0.9707799442896936,0.9503959541510834,-0.020383990138610253,-2.09975394099483,-0.001165818407081022,flat,stable,"Rate capability factor: early=0.9708 → late=0.9504 (Δ=-0.02038, -0.0011661/100cyc) → flat · stable"
PER,분극 효율 비,1,transport,increase,0,,,,,,,,insufficient_data,n/a,
eta_max,최대 과전위 η,V,transport,increase,0,,,,,,,,insufficient_data,n/a,
eta_argmax_SOC,η 최댓값 SOC,%,transport,either,0,,,,,,,,insufficient_data,n/a,
LAM_PE_pattern_score,PE activity 패턴,0–1,mechanism,increase,29,7.0,239.0,0.5654472895015101,0.8601601207278837,0.2947128312263736,52.12030134341753,0.10614064706643414,increasing,matches_aging,"PE activity 패턴: early=0.5654 → late=0.8602 (Δ=+0.2947, +0.10610–1/100cyc) → increasing · matches_aging"
contact_loss_score,접촉/스택 손실,0–1,mechanism,increase,30,7.0,240.0,0.8178565232996016,0.9342277315496096,0.11637120825000802,14.228804800689753,0.08150016024278323,increasing,matches_aging,"접촉/스택 손실: early=0.8179 → late=0.9342 (Δ=+0.1164, +0.08150–1/100cyc) → increasing · matches_aging"
LLI_pattern_score,LLI 패턴,0–1,mechanism,increase,29,7.0,239.0,0.3740261828730823,0.6623595839683288,0.2883334010952465,77.08909544257392,0.12769903293506732,increasing,matches_aging,"LLI 패턴: early=0.374 → late=0.6624 (Δ=+0.2883, +0.12770–1/100cyc) → increasing · matches_aging"
interface_R_score,계면 R 패턴,0–1,mechanism,increase,29,7.0,239.0,0.4530270373579946,0.8481493689428823,0.3951223315848877,87.21826712356928,0.16421085794027626,increasing,matches_aging,"계면 R 패턴: early=0.453 → late=0.8481 (Δ=+0.3951, +0.16420–1/100cyc) → increasing · matches_aging"
solid_diffusion_score,고체확산 제한,0–1,mechanism,increase,29,7.0,239.0,0.5258568892947525,0.7582482345421157,0.23239134524736316,44.19288783285361,0.032687488209084646,flat,stable,"고체확산 제한: early=0.5259 → late=0.7582 (Δ=+0.2324, +0.032690–1/100cyc) → flat · stable"
PE_side_score,PE lean 점수,0–1,electrode,increase,30,7.0,240.0,0.4960899951471398,0.7451200905459128,0.24903009539877297,50.19857240316062,0.05583788645034322,increasing,matches_aging,"PE lean 점수: early=0.4961 → late=0.7451 (Δ=+0.249, +0.055840–1/100cyc) → increasing · matches_aging"
contact_stack_score,contact_stack lean,0–1,electrode,increase,30,7.0,240.0,0.8178565232996016,0.9342277315496096,0.11637120825000802,14.228804800689753,0.08150016024278323,increasing,matches_aging,"contact_stack lean: early=0.8179 → late=0.9342 (Δ=+0.1164, +0.08150–1/100cyc) → increasing · matches_aging"
NE_side_score,NE 가설 점수,0–1,electrode,increase,30,7.0,240.0,0.1799284351259124,0.282603888793757,0.10267545366784459,57.064606600948416,0.06102680440743075,increasing,matches_aging,"NE 가설 점수: early=0.1799 → late=0.2826 (Δ=+0.1027, +0.061030–1/100cyc) → increasing · matches_aging"
si_cosign,Si co-sign,0–1,electrode,increase,30,7.0,240.0,0.2,0.4,0.2,100.0,0.109958804275658,increasing,matches_aging,"Si co-sign: early=0.2 → late=0.4 (Δ=+0.2, +0.110–1/100cyc) → increasing · matches_aging"
